"","TRKG_NO","MMSI_CD","VSL_NM","AIS_DATETIME","LAT","LON","SPD"
"2039672","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809220427","-36.8426","174.7836","0.000"
"2039673","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809222227","-36.8426","174.7836","0.000"
"2039674","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809224628","-36.8426","174.7836","0.000"
"2039675","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809230128","-36.8425","174.7836","2.000"
"2039676","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809231929","-36.8426","174.7836","0.000"
"2039677","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809234029","-36.8426","174.7836","0.000"
"2039678","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809235530","-36.8426","174.7836","0.000"
"2039679","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810001930","-36.8426","174.7836","0.000"
"2039680","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810003731","-36.8426","174.7836","0.000"
"2039681","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810005831","-36.8426","174.7836","1.000"
"2039682","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810011032","-36.8426","174.7836","0.000"
"2039683","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810013433","-36.8425","174.7836","0.000"
"2039684","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810014933","-36.8425","174.7835","0.000"
"2039685","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810020434","-36.8426","174.7836","0.000"
"2039686","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810021934","-36.8426","174.7836","1.000"
"2039687","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810024634","-36.8425","174.7837","0.000"
"2039688","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810030135","-36.8426","174.7837","0.000"
"2039689","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810031336","-36.8426","174.7836","0.000"
"2039690","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810032835","-36.8425","174.7836","1.000"
"2039691","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810034036","-36.8426","174.7836","0.000"
"2039692","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810040136","-36.8426","174.7836","0.000"
"2039693","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810043137","-36.8426","174.7836","0.000"
"2039694","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810050138","-36.8426","174.7836","0.000"
"2039695","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810051939","-36.8426","174.7836","0.000"
"2039696","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810053439","-36.8426","174.7836","0.000"
"2039697","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810054939","-36.8426","174.7836","0.000"
"2039698","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810062240","-36.8426","174.7836","0.000"
"2039699","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810063441","-36.8425","174.7837","2.000"
"2039700","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810064941","-36.8427","174.7835","1.000"
"2039701","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810070441","-36.8426","174.7836","0.000"
"2039702","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810073743","-36.8426","174.7836","0.000"
"2039703","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810074943","-36.8426","174.7835","3.000"
"2039704","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810080743","-36.8426","174.7836","0.000"
"2039705","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810081944","-36.8426","174.7836","0.000"
"2039706","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810083744","-36.8426","174.7836","0.000"
"2039707","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810085545","-36.8426","174.7836","0.000"
"2039708","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810091045","-36.8426","174.7836","0.000"
"2039709","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810093746","-36.8426","174.7836","0.000"
"2039710","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810095846","-36.8426","174.7836","0.000"
"2039711","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810101047","-36.8426","174.7836","0.000"
"2039712","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810104247","-36.8298","174.8270","97.000"
"2039713","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810105216","-36.8025","174.8208","118.000"
"2039714","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810110216","-36.7722","174.8121","97.000"
"2039715","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810112208","-36.7074","174.8723","138.000"
"2039716","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810113051","-36.6761","174.9012","139.000"
"2039717","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810114221","-36.6366","174.9424","139.000"
"2039718","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810115221","-36.6076","174.9851","138.000"
"2039719","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810120223","-36.5789","175.0280","138.000"
"2039720","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810120910","-36.5594","175.0569","137.000"
"2039721","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810124219","-36.4635","175.1994","140.000"
"2039722","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810124831","-36.4454","175.2262","140.000"
"2039723","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810130025","-36.4111","175.2778","141.000"
"2039724","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810130708","-36.3970","175.3121","141.000"
"2039725","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810134151","-36.4366","175.5007","138.000"
"2039726","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810135835","-36.4587","175.5907","138.000"
"2039727","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810140959","-36.4736","175.6504","137.000"
"2039728","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810141707","-36.4825","175.6876","138.000"
"2039729","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810142858","-36.4986","175.7511","138.000"
"2039730","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810144219","-36.5156","175.8207","138.000"
"2039731","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810145124","-36.5279","175.8695","136.000"
"2039732","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810150145","-36.5410","175.9236","137.000"
"2039733","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810152151","-36.5737","176.0282","137.000"
"2039734","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810153921","-36.6086","176.1158","135.000"
"2039735","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810155135","-36.6291","176.1764","135.000"
"2039736","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810160157","-36.6484","176.2297","137.000"
"2039737","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810161058","-36.6650","176.2739","137.000"
"2039738","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810162236","-36.6856","176.3327","136.000"
"2039739","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810164226","-36.7216","176.4324","138.000"
"2039740","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810165102","-36.7372","176.4753","142.000"
"2039741","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810170035","-36.7555","176.5253","139.000"
"2039742","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810170546","-36.7654","176.5518","139.000"
"2039743","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810172245","-36.7969","176.6402","138.000"
"2039744","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810172858","-36.8070","176.6714","139.000"
"2039745","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810174300","-36.8325","176.7437","137.000"
"2039746","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810175011","-36.8459","176.7803","137.000"
"2039747","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810180157","-36.8668","176.8390","136.000"
"2039748","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810182159","-36.9023","176.9420","137.000"
"2039749","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810182922","-36.9152","176.9796","135.000"
"2039750","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810184200","-36.9385","177.0405","134.000"
"2039751","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810184623","-36.9475","177.0628","135.000"
"2039752","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810222408","-37.3589","178.1990","131.000"
"2039753","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810001930","-36.8426","174.7836","0.000"
"2039754","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810003731","-36.8426","174.7836","0.000"
"2039755","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810005831","-36.8426","174.7836","1.000"
"2039756","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810011032","-36.8426","174.7836","0.000"
"2039757","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810013433","-36.8425","174.7836","0.000"
"2039758","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810014933","-36.8425","174.7835","0.000"
"2039759","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810020434","-36.8426","174.7836","0.000"
"2039760","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810021934","-36.8426","174.7836","1.000"
"2039761","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810024634","-36.8425","174.7837","0.000"
"2039762","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810030135","-36.8426","174.7837","0.000"
"2039763","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810031336","-36.8426","174.7836","0.000"
"2039764","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810032835","-36.8425","174.7836","1.000"
"2039765","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810034036","-36.8426","174.7836","0.000"
"2039766","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810040136","-36.8426","174.7836","0.000"
"2039767","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810043137","-36.8426","174.7836","0.000"
"2039768","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810050138","-36.8426","174.7836","0.000"
"2039769","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810051939","-36.8426","174.7836","0.000"
"2039770","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810053439","-36.8426","174.7836","0.000"
"2039771","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810054939","-36.8426","174.7836","0.000"
"2039772","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810062240","-36.8426","174.7836","0.000"
"2039773","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810063441","-36.8425","174.7837","2.000"
"2039774","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810064941","-36.8427","174.7835","1.000"
"2039775","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810070441","-36.8426","174.7836","0.000"
"2039776","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810073743","-36.8426","174.7836","0.000"
"2039777","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810074943","-36.8426","174.7835","3.000"
"2039778","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810080743","-36.8426","174.7836","0.000"
"2039779","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810081944","-36.8426","174.7836","0.000"
"2039780","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810083744","-36.8426","174.7836","0.000"
"2039781","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810085545","-36.8426","174.7836","0.000"
"2039782","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810091045","-36.8426","174.7836","0.000"
"2039783","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810093746","-36.8426","174.7836","0.000"
"2039784","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810095846","-36.8426","174.7836","0.000"
"2039785","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810101047","-36.8426","174.7836","0.000"
"2039786","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810104247","-36.8298","174.8270","97.000"
"2039787","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810105216","-36.8025","174.8208","118.000"
"2039788","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810110216","-36.7722","174.8121","97.000"
"2039789","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810112208","-36.7074","174.8723","138.000"
"2039790","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810113051","-36.6761","174.9012","139.000"
"2039791","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810114221","-36.6366","174.9424","139.000"
"2039792","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810115221","-36.6076","174.9851","138.000"
"2039793","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810120223","-36.5789","175.0280","138.000"
"2039794","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810120910","-36.5594","175.0569","137.000"
"2039795","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810124219","-36.4635","175.1994","140.000"
"2039796","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810124831","-36.4454","175.2262","140.000"
"2039797","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810130025","-36.4111","175.2778","141.000"
"2039798","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810130708","-36.3970","175.3121","141.000"
"2039799","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810134151","-36.4366","175.5007","138.000"
"2039800","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810135835","-36.4587","175.5907","138.000"
"2039801","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810140959","-36.4736","175.6504","137.000"
"2039802","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810141707","-36.4825","175.6876","138.000"
"2039803","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810142858","-36.4986","175.7511","138.000"
"2039804","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810144219","-36.5156","175.8207","138.000"
"2039805","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810145124","-36.5279","175.8695","136.000"
"2039806","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810150145","-36.5410","175.9236","137.000"
"2039807","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810152151","-36.5737","176.0282","137.000"
"2039808","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810153921","-36.6086","176.1158","135.000"
"2039809","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810155135","-36.6291","176.1764","135.000"
"2039810","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810160157","-36.6484","176.2297","137.000"
"2039811","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810161058","-36.6650","176.2739","137.000"
"2039812","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810162236","-36.6856","176.3327","136.000"
"2039813","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810164226","-36.7216","176.4324","138.000"
"2039814","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810165102","-36.7372","176.4753","142.000"
"2039815","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810170035","-36.7555","176.5253","139.000"
"2039816","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810170546","-36.7654","176.5518","139.000"
"2039817","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810172245","-36.7969","176.6402","138.000"
"2039818","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810172858","-36.8070","176.6714","139.000"
"2039819","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810174300","-36.8325","176.7437","137.000"
"2039820","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810175011","-36.8459","176.7803","137.000"
"2039821","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810180157","-36.8668","176.8390","136.000"
"2039822","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810182159","-36.9023","176.9420","137.000"
"2039823","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810182922","-36.9152","176.9796","135.000"
"2039824","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810184200","-36.9385","177.0405","134.000"
"2039825","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810184623","-36.9475","177.0628","135.000"
"2039826","VTR2014071815805","218485000_7","HANSA LIBERTY","20140810222408","-37.3589","178.1990","131.000"
"2039827","VTR2014071815805","218485000_7","HANSA LIBERTY","20140811000333","-37.6075","178.6068","129.000"
